rgn_id,sector,year,value,analysis_year
1,cf,2003,301147.773472,2012
1,cf,2004,299273.233196,2012
1,cf,2005,333568.060168,2012
1,cf,2006,394581.968564,2012
1,cf,2007,413104.628888,2012
1,cf,2008,430626.199612,2012
1,mar,2006,11330.2361929881,2012
1,mar,2007,20481.2902925927,2012
1,mar,2008,20481.2902925927,2012
1,mmw,1998,51.34115,2012
1,mmw,2008,69.677275,2012
1,tour,2005,41547.4253778,2012
1,tour,2006,47696.3787886,2012
1,tour,2007,50826.1592055,2012
1,tour,2008,48224.8364768,2012
1,tour,2009,45517.0028962,2012
1,tour,2010,45226.1463391,2012
1,cf,2003,190358.896,2013
1,cf,2004,189173.978,2013
1,cf,2005,210852.124,2013
1,cf,2006,249419.702,2013
1,cf,2007,261128.084,2013
1,cf,2008,272203.666,2013
1,mar,2006,5742.643787627,2013
1,mar,2007,10380.785753975,2013
1,mar,2008,10380.785753975,2013
1,mmw,1998,26.81,2013
1,mmw,2008,36.385,2013
1,tour,2005,41547.4253778,2013
1,tour,2006,47696.3787886,2013
1,tour,2007,50826.1592055,2013
1,tour,2008,48224.8364768,2013
1,tour,2009,45517.0028962,2013
1,tour,2010,45226.1463391,2013
2,cf,2003,301147.773472,2012
2,cf,2004,299273.233196,2012
2,cf,2005,333568.060168,2012
2,cf,2006,394581.968564,2012
2,cf,2007,413104.628888,2012
2,cf,2008,430626.199612,2012
2,mar,2006,11330.2361929881,2012
2,mar,2007,20481.2902925927,2012
2,mar,2008,20481.2902925927,2012
2,mmw,1998,51.34115,2012
2,mmw,2008,69.677275,2012
2,tour,2005,41547.4253778,2012
2,tour,2006,47696.3787886,2012
2,tour,2007,50826.1592055,2012
2,tour,2008,48224.8364768,2012
2,tour,2009,45517.0028962,2012
2,tour,2010,45226.1463391,2012
2,cf,2003,190358.896,2013
2,cf,2004,189173.978,2013
2,cf,2005,210852.124,2013
2,cf,2006,249419.702,2013
2,cf,2007,261128.084,2013
2,cf,2008,272203.666,2013
2,mar,2006,5742.643787627,2013
2,mar,2007,10380.785753975,2013
2,mar,2008,10380.785753975,2013
2,mmw,1998,26.81,2013
2,mmw,2008,36.385,2013
2,tour,2005,41547.4253778,2013
2,tour,2006,47696.3787886,2013
2,tour,2007,50826.1592055,2013
2,tour,2008,48224.8364768,2013
2,tour,2009,45517.0028962,2013
2,tour,2010,45226.1463391,2013
3,cf,2003,301147.773472,2012
3,cf,2004,299273.233196,2012
3,cf,2005,333568.060168,2012
3,cf,2006,394581.968564,2012
3,cf,2007,413104.628888,2012
3,cf,2008,430626.199612,2012
3,mar,2006,11330.2361929881,2012
3,mar,2007,20481.2902925927,2012
3,mar,2008,20481.2902925927,2012
3,mmw,1998,51.34115,2012
3,mmw,2008,69.677275,2012
3,tour,2005,41547.4253778,2012
3,tour,2006,47696.3787886,2012
3,tour,2007,50826.1592055,2012
3,tour,2008,48224.8364768,2012
3,tour,2009,45517.0028962,2012
3,tour,2010,45226.1463391,2012
3,cf,2003,190358.896,2013
3,cf,2004,189173.978,2013
3,cf,2005,210852.124,2013
3,cf,2006,249419.702,2013
3,cf,2007,261128.084,2013
3,cf,2008,272203.666,2013
3,mar,2006,5742.643787627,2013
3,mar,2007,10380.785753975,2013
3,mar,2008,10380.785753975,2013
3,mmw,1998,26.81,2013
3,mmw,2008,36.385,2013
3,tour,2005,41547.4253778,2013
3,tour,2006,47696.3787886,2013
3,tour,2007,50826.1592055,2013
3,tour,2008,48224.8364768,2013
3,tour,2009,45517.0028962,2013
3,tour,2010,45226.1463391,2013
4,cf,2003,301147.773472,2012
4,cf,2004,299273.233196,2012
4,cf,2005,333568.060168,2012
4,cf,2006,394581.968564,2012
4,cf,2007,413104.628888,2012
4,cf,2008,430626.199612,2012
4,mar,2006,11330.2361929881,2012
4,mar,2007,20481.2902925927,2012
4,mar,2008,20481.2902925927,2012
4,mmw,1998,51.34115,2012
4,mmw,2008,69.677275,2012
4,tour,2005,41547.4253778,2012
4,tour,2006,47696.3787886,2012
4,tour,2007,50826.1592055,2012
4,tour,2008,48224.8364768,2012
4,tour,2009,45517.0028962,2012
4,tour,2010,45226.1463391,2012
4,cf,2003,190358.896,2013
4,cf,2004,189173.978,2013
4,cf,2005,210852.124,2013
4,cf,2006,249419.702,2013
4,cf,2007,261128.084,2013
4,cf,2008,272203.666,2013
4,mar,2006,5742.643787627,2013
4,mar,2007,10380.785753975,2013
4,mar,2008,10380.785753975,2013
4,mmw,1998,26.81,2013
4,mmw,2008,36.385,2013
4,tour,2005,41547.4253778,2013
4,tour,2006,47696.3787886,2013
4,tour,2007,50826.1592055,2013
4,tour,2008,48224.8364768,2013
4,tour,2009,45517.0028962,2013
4,tour,2010,45226.1463391,2013
5,cf,2003,301147.773472,2012
5,cf,2004,299273.233196,2012
5,cf,2005,333568.060168,2012
5,cf,2006,394581.968564,2012
5,cf,2007,413104.628888,2012
5,cf,2008,430626.199612,2012
5,mar,2006,11330.2361929881,2012
5,mar,2007,20481.2902925927,2012
5,mar,2008,20481.2902925927,2012
5,mmw,1998,51.34115,2012
5,mmw,2008,69.677275,2012
5,tour,2005,41547.4253778,2012
5,tour,2006,47696.3787886,2012
5,tour,2007,50826.1592055,2012
5,tour,2008,48224.8364768,2012
5,tour,2009,45517.0028962,2012
5,tour,2010,45226.1463391,2012
5,cf,2003,190358.896,2013
5,cf,2004,189173.978,2013
5,cf,2005,210852.124,2013
5,cf,2006,249419.702,2013
5,cf,2007,261128.084,2013
5,cf,2008,272203.666,2013
5,mar,2006,5742.643787627,2013
5,mar,2007,10380.785753975,2013
5,mar,2008,10380.785753975,2013
5,mmw,1998,26.81,2013
5,mmw,2008,36.385,2013
5,tour,2005,41547.4253778,2013
5,tour,2006,47696.3787886,2013
5,tour,2007,50826.1592055,2013
5,tour,2008,48224.8364768,2013
5,tour,2009,45517.0028962,2013
5,tour,2010,45226.1463391,2013
6,cf,2003,301147.773472,2012
6,cf,2004,299273.233196,2012
6,cf,2005,333568.060168,2012
6,cf,2006,394581.968564,2012
6,cf,2007,413104.628888,2012
6,cf,2008,430626.199612,2012
6,mar,2006,11330.2361929881,2012
6,mar,2007,20481.2902925927,2012
6,mar,2008,20481.2902925927,2012
6,mmw,1998,51.34115,2012
6,mmw,2008,69.677275,2012
6,tour,2005,41547.4253778,2012
6,tour,2006,47696.3787886,2012
6,tour,2007,50826.1592055,2012
6,tour,2008,48224.8364768,2012
6,tour,2009,45517.0028962,2012
6,tour,2010,45226.1463391,2012
6,cf,2003,190358.896,2013
6,cf,2004,189173.978,2013
6,cf,2005,210852.124,2013
6,cf,2006,249419.702,2013
6,cf,2007,261128.084,2013
6,cf,2008,272203.666,2013
6,mar,2006,5742.643787627,2013
6,mar,2007,10380.785753975,2013
6,mar,2008,10380.785753975,2013
6,mmw,1998,26.81,2013
6,mmw,2008,36.385,2013
6,tour,2005,41547.4253778,2013
6,tour,2006,47696.3787886,2013
6,tour,2007,50826.1592055,2013
6,tour,2008,48224.8364768,2013
6,tour,2009,45517.0028962,2013
6,tour,2010,45226.1463391,2013
7,cf,2003,301147.773472,2012
7,cf,2004,299273.233196,2012
7,cf,2005,333568.060168,2012
7,cf,2006,394581.968564,2012
7,cf,2007,413104.628888,2012
7,cf,2008,430626.199612,2012
7,mar,2006,11330.2361929881,2012
7,mar,2007,20481.2902925927,2012
7,mar,2008,20481.2902925927,2012
7,mmw,1998,51.34115,2012
7,mmw,2008,69.677275,2012
7,tour,2005,41547.4253778,2012
7,tour,2006,47696.3787886,2012
7,tour,2007,50826.1592055,2012
7,tour,2008,48224.8364768,2012
7,tour,2009,45517.0028962,2012
7,tour,2010,45226.1463391,2012
7,cf,2003,190358.896,2013
7,cf,2004,189173.978,2013
7,cf,2005,210852.124,2013
7,cf,2006,249419.702,2013
7,cf,2007,261128.084,2013
7,cf,2008,272203.666,2013
7,mar,2006,5742.643787627,2013
7,mar,2007,10380.785753975,2013
7,mar,2008,10380.785753975,2013
7,mmw,1998,26.81,2013
7,mmw,2008,36.385,2013
7,tour,2005,41547.4253778,2013
7,tour,2006,47696.3787886,2013
7,tour,2007,50826.1592055,2013
7,tour,2008,48224.8364768,2013
7,tour,2009,45517.0028962,2013
7,tour,2010,45226.1463391,2013
8,cf,2003,301147.773472,2012
8,cf,2004,299273.233196,2012
8,cf,2005,333568.060168,2012
8,cf,2006,394581.968564,2012
8,cf,2007,413104.628888,2012
8,cf,2008,430626.199612,2012
8,mar,2006,11330.2361929881,2012
8,mar,2007,20481.2902925927,2012
8,mar,2008,20481.2902925927,2012
8,mmw,1998,51.34115,2012
8,mmw,2008,69.677275,2012
8,tour,2005,41547.4253778,2012
8,tour,2006,47696.3787886,2012
8,tour,2007,50826.1592055,2012
8,tour,2008,48224.8364768,2012
8,tour,2009,45517.0028962,2012
8,tour,2010,45226.1463391,2012
8,cf,2003,190358.896,2013
8,cf,2004,189173.978,2013
8,cf,2005,210852.124,2013
8,cf,2006,249419.702,2013
8,cf,2007,261128.084,2013
8,cf,2008,272203.666,2013
8,mar,2006,5742.643787627,2013
8,mar,2007,10380.785753975,2013
8,mar,2008,10380.785753975,2013
8,mmw,1998,26.81,2013
8,mmw,2008,36.385,2013
8,tour,2005,41547.4253778,2013
8,tour,2006,47696.3787886,2013
8,tour,2007,50826.1592055,2013
8,tour,2008,48224.8364768,2013
8,tour,2009,45517.0028962,2013
8,tour,2010,45226.1463391,2013
