rgn_id,year,jobs
1,1990,12263937.3111581
1,1991,12703310.1949582
1,1992,13169753.3341477
1,1993,13650569.7128225
1,1994,14112342.3606005
1,1995,14573928.7834218
1,1996,15015868.0944468
1,1997,15425429.7800561
1,1998,15844211.8629032
1,1999,16266691.6637523
1,2000,16682945.7243046
1,2001,17132494.1838489
1,2002,17655724.6541092
1,2003,18178055.8335378
1,2004,18699495.8095836
1,2005,19241506.0430379
1,2006,19805960.2525214
1,2007,20349435.6218138
1,2008,20916638.1713244
1,2009,21533273.0091881
1,2010,22153254.1338942
1,2011,22801577.1963053
1,2012,23505401.398487
2,1990,12263937.3111581
2,1991,12703310.1949582
2,1992,13169753.3341477
2,1993,13650569.7128225
2,1994,14112342.3606005
2,1995,14573928.7834218
2,1996,15015868.0944468
2,1997,15425429.7800561
2,1998,15844211.8629032
2,1999,16266691.6637523
2,2000,16682945.7243046
2,2001,17132494.1838489
2,2002,17655724.6541092
2,2003,18178055.8335378
2,2004,18699495.8095836
2,2005,19241506.0430379
2,2006,19805960.2525214
2,2007,20349435.6218138
2,2008,20916638.1713244
2,2009,21533273.0091881
2,2010,22153254.1338942
2,2011,22801577.1963053
2,2012,23505401.398487
3,1990,12263937.3111581
3,1991,12703310.1949582
3,1992,13169753.3341477
3,1993,13650569.7128225
3,1994,14112342.3606005
3,1995,14573928.7834218
3,1996,15015868.0944468
3,1997,15425429.7800561
3,1998,15844211.8629032
3,1999,16266691.6637523
3,2000,16682945.7243046
3,2001,17132494.1838489
3,2002,17655724.6541092
3,2003,18178055.8335378
3,2004,18699495.8095836
3,2005,19241506.0430379
3,2006,19805960.2525214
3,2007,20349435.6218138
3,2008,20916638.1713244
3,2009,21533273.0091881
3,2010,22153254.1338942
3,2011,22801577.1963053
3,2012,23505401.398487
4,1990,12263937.3111581
4,1991,12703310.1949582
4,1992,13169753.3341477
4,1993,13650569.7128225
4,1994,14112342.3606005
4,1995,14573928.7834218
4,1996,15015868.0944468
4,1997,15425429.7800561
4,1998,15844211.8629032
4,1999,16266691.6637523
4,2000,16682945.7243046
4,2001,17132494.1838489
4,2002,17655724.6541092
4,2003,18178055.8335378
4,2004,18699495.8095836
4,2005,19241506.0430379
4,2006,19805960.2525214
4,2007,20349435.6218138
4,2008,20916638.1713244
4,2009,21533273.0091881
4,2010,22153254.1338942
4,2011,22801577.1963053
4,2012,23505401.398487
5,1990,12263937.3111581
5,1991,12703310.1949582
5,1992,13169753.3341477
5,1993,13650569.7128225
5,1994,14112342.3606005
5,1995,14573928.7834218
5,1996,15015868.0944468
5,1997,15425429.7800561
5,1998,15844211.8629032
5,1999,16266691.6637523
5,2000,16682945.7243046
5,2001,17132494.1838489
5,2002,17655724.6541092
5,2003,18178055.8335378
5,2004,18699495.8095836
5,2005,19241506.0430379
5,2006,19805960.2525214
5,2007,20349435.6218138
5,2008,20916638.1713244
5,2009,21533273.0091881
5,2010,22153254.1338942
5,2011,22801577.1963053
5,2012,23505401.398487
6,1990,12263937.3111581
6,1991,12703310.1949582
6,1992,13169753.3341477
6,1993,13650569.7128225
6,1994,14112342.3606005
6,1995,14573928.7834218
6,1996,15015868.0944468
6,1997,15425429.7800561
6,1998,15844211.8629032
6,1999,16266691.6637523
6,2000,16682945.7243046
6,2001,17132494.1838489
6,2002,17655724.6541092
6,2003,18178055.8335378
6,2004,18699495.8095836
6,2005,19241506.0430379
6,2006,19805960.2525214
6,2007,20349435.6218138
6,2008,20916638.1713244
6,2009,21533273.0091881
6,2010,22153254.1338942
6,2011,22801577.1963053
6,2012,23505401.398487
7,1990,12263937.3111581
7,1991,12703310.1949582
7,1992,13169753.3341477
7,1993,13650569.7128225
7,1994,14112342.3606005
7,1995,14573928.7834218
7,1996,15015868.0944468
7,1997,15425429.7800561
7,1998,15844211.8629032
7,1999,16266691.6637523
7,2000,16682945.7243046
7,2001,17132494.1838489
7,2002,17655724.6541092
7,2003,18178055.8335378
7,2004,18699495.8095836
7,2005,19241506.0430379
7,2006,19805960.2525214
7,2007,20349435.6218138
7,2008,20916638.1713244
7,2009,21533273.0091881
7,2010,22153254.1338942
7,2011,22801577.1963053
7,2012,23505401.398487
8,1990,12263937.3111581
8,1991,12703310.1949582
8,1992,13169753.3341477
8,1993,13650569.7128225
8,1994,14112342.3606005
8,1995,14573928.7834218
8,1996,15015868.0944468
8,1997,15425429.7800561
8,1998,15844211.8629032
8,1999,16266691.6637523
8,2000,16682945.7243046
8,2001,17132494.1838489
8,2002,17655724.6541092
8,2003,18178055.8335378
8,2004,18699495.8095836
8,2005,19241506.0430379
8,2006,19805960.2525214
8,2007,20349435.6218138
8,2008,20916638.1713244
8,2009,21533273.0091881
8,2010,22153254.1338942
8,2011,22801577.1963053
8,2012,23505401.398487
