rgn_id,taxa_code,year,tonnes
1,Giant tiger prawn_816,2006,59
1,Giant tiger prawn_816,2007,32
1,Giant tiger prawn_816,2008,202
1,Giant tiger prawn_816,2009,108
1,Giant tiger prawn_816,2010,231
1,Giant tiger prawn_816,2011,290
1,Giant tiger prawn_816,2012,270
1,Giant tiger prawn_816,2013,285
1,Giant tiger prawn_816,2014,391
1,Giant tiger prawn_816,2015,248
1,Indo-Pacific swamp crab_817,2005,0.1
1,Indo-Pacific swamp crab_817,2006,1
1,Indo-Pacific swamp crab_817,2007,1
1,Indo-Pacific swamp crab_817,2008,1
1,Indo-Pacific swamp crab_817,2009,2
1,Indo-Pacific swamp crab_817,2010,5
1,Indo-Pacific swamp crab_817,2011,0.25
1,Indo-Pacific swamp crab_817,2012,0
1,Indo-Pacific swamp crab_817,2013,0.1
1,Indo-Pacific swamp crab_817,2014,0.2
1,Indo-Pacific swamp crab_817,2015,0.2
1,Milkfish_818,2004,2
1,Milkfish_818,2005,2
1,Milkfish_818,2006,2
1,Milkfish_818,2007,2
1,Milkfish_818,2008,2
1,Milkfish_818,2009,10
1,Milkfish_818,2010,8.5
1,Milkfish_818,2011,137
1,Milkfish_818,2012,231.19
1,Milkfish_818,2013,209.77
1,Milkfish_818,2014,220.59
1,Milkfish_818,2015,233.94
2,Giant tiger prawn_816,2006,59
2,Giant tiger prawn_816,2007,32
2,Giant tiger prawn_816,2008,202
2,Giant tiger prawn_816,2009,108
2,Giant tiger prawn_816,2010,231
2,Giant tiger prawn_816,2011,290
2,Giant tiger prawn_816,2012,270
2,Giant tiger prawn_816,2013,285
2,Giant tiger prawn_816,2014,391
2,Giant tiger prawn_816,2015,248
2,Indo-Pacific swamp crab_817,2005,0.1
2,Indo-Pacific swamp crab_817,2006,1
2,Indo-Pacific swamp crab_817,2007,1
2,Indo-Pacific swamp crab_817,2008,1
2,Indo-Pacific swamp crab_817,2009,2
2,Indo-Pacific swamp crab_817,2010,5
2,Indo-Pacific swamp crab_817,2011,0.25
2,Indo-Pacific swamp crab_817,2012,0
2,Indo-Pacific swamp crab_817,2013,0.1
2,Indo-Pacific swamp crab_817,2014,0.2
2,Indo-Pacific swamp crab_817,2015,0.2
2,Milkfish_818,2004,2
2,Milkfish_818,2005,2
2,Milkfish_818,2006,2
2,Milkfish_818,2007,2
2,Milkfish_818,2008,2
2,Milkfish_818,2009,10
2,Milkfish_818,2010,8.5
2,Milkfish_818,2011,137
2,Milkfish_818,2012,231.19
2,Milkfish_818,2013,209.77
2,Milkfish_818,2014,220.59
2,Milkfish_818,2015,233.94
3,Giant tiger prawn_816,2006,59
3,Giant tiger prawn_816,2007,32
3,Giant tiger prawn_816,2008,202
3,Giant tiger prawn_816,2009,108
3,Giant tiger prawn_816,2010,231
3,Giant tiger prawn_816,2011,290
3,Giant tiger prawn_816,2012,270
3,Giant tiger prawn_816,2013,285
3,Giant tiger prawn_816,2014,391
3,Giant tiger prawn_816,2015,248
3,Indo-Pacific swamp crab_817,2005,0.1
3,Indo-Pacific swamp crab_817,2006,1
3,Indo-Pacific swamp crab_817,2007,1
3,Indo-Pacific swamp crab_817,2008,1
3,Indo-Pacific swamp crab_817,2009,2
3,Indo-Pacific swamp crab_817,2010,5
3,Indo-Pacific swamp crab_817,2011,0.25
3,Indo-Pacific swamp crab_817,2012,0
3,Indo-Pacific swamp crab_817,2013,0.1
3,Indo-Pacific swamp crab_817,2014,0.2
3,Indo-Pacific swamp crab_817,2015,0.2
3,Milkfish_818,2004,2
3,Milkfish_818,2005,2
3,Milkfish_818,2006,2
3,Milkfish_818,2007,2
3,Milkfish_818,2008,2
3,Milkfish_818,2009,10
3,Milkfish_818,2010,8.5
3,Milkfish_818,2011,137
3,Milkfish_818,2012,231.19
3,Milkfish_818,2013,209.77
3,Milkfish_818,2014,220.59
3,Milkfish_818,2015,233.94
4,Giant tiger prawn_816,2006,59
4,Giant tiger prawn_816,2007,32
4,Giant tiger prawn_816,2008,202
4,Giant tiger prawn_816,2009,108
4,Giant tiger prawn_816,2010,231
4,Giant tiger prawn_816,2011,290
4,Giant tiger prawn_816,2012,270
4,Giant tiger prawn_816,2013,285
4,Giant tiger prawn_816,2014,391
4,Giant tiger prawn_816,2015,248
4,Indo-Pacific swamp crab_817,2005,0.1
4,Indo-Pacific swamp crab_817,2006,1
4,Indo-Pacific swamp crab_817,2007,1
4,Indo-Pacific swamp crab_817,2008,1
4,Indo-Pacific swamp crab_817,2009,2
4,Indo-Pacific swamp crab_817,2010,5
4,Indo-Pacific swamp crab_817,2011,0.25
4,Indo-Pacific swamp crab_817,2012,0
4,Indo-Pacific swamp crab_817,2013,0.1
4,Indo-Pacific swamp crab_817,2014,0.2
4,Indo-Pacific swamp crab_817,2015,0.2
4,Milkfish_818,2004,2
4,Milkfish_818,2005,2
4,Milkfish_818,2006,2
4,Milkfish_818,2007,2
4,Milkfish_818,2008,2
4,Milkfish_818,2009,10
4,Milkfish_818,2010,8.5
4,Milkfish_818,2011,137
4,Milkfish_818,2012,231.19
4,Milkfish_818,2013,209.77
4,Milkfish_818,2014,220.59
4,Milkfish_818,2015,233.94
5,Giant tiger prawn_816,2006,59
5,Giant tiger prawn_816,2007,32
5,Giant tiger prawn_816,2008,202
5,Giant tiger prawn_816,2009,108
5,Giant tiger prawn_816,2010,231
5,Giant tiger prawn_816,2011,290
5,Giant tiger prawn_816,2012,270
5,Giant tiger prawn_816,2013,285
5,Giant tiger prawn_816,2014,391
5,Giant tiger prawn_816,2015,248
5,Indo-Pacific swamp crab_817,2005,0.1
5,Indo-Pacific swamp crab_817,2006,1
5,Indo-Pacific swamp crab_817,2007,1
5,Indo-Pacific swamp crab_817,2008,1
5,Indo-Pacific swamp crab_817,2009,2
5,Indo-Pacific swamp crab_817,2010,5
5,Indo-Pacific swamp crab_817,2011,0.25
5,Indo-Pacific swamp crab_817,2012,0
5,Indo-Pacific swamp crab_817,2013,0.1
5,Indo-Pacific swamp crab_817,2014,0.2
5,Indo-Pacific swamp crab_817,2015,0.2
5,Milkfish_818,2004,2
5,Milkfish_818,2005,2
5,Milkfish_818,2006,2
5,Milkfish_818,2007,2
5,Milkfish_818,2008,2
5,Milkfish_818,2009,10
5,Milkfish_818,2010,8.5
5,Milkfish_818,2011,137
5,Milkfish_818,2012,231.19
5,Milkfish_818,2013,209.77
5,Milkfish_818,2014,220.59
5,Milkfish_818,2015,233.94
6,Giant tiger prawn_816,2006,59
6,Giant tiger prawn_816,2007,32
6,Giant tiger prawn_816,2008,202
6,Giant tiger prawn_816,2009,108
6,Giant tiger prawn_816,2010,231
6,Giant tiger prawn_816,2011,290
6,Giant tiger prawn_816,2012,270
6,Giant tiger prawn_816,2013,285
6,Giant tiger prawn_816,2014,391
6,Giant tiger prawn_816,2015,248
6,Indo-Pacific swamp crab_817,2005,0.1
6,Indo-Pacific swamp crab_817,2006,1
6,Indo-Pacific swamp crab_817,2007,1
6,Indo-Pacific swamp crab_817,2008,1
6,Indo-Pacific swamp crab_817,2009,2
6,Indo-Pacific swamp crab_817,2010,5
6,Indo-Pacific swamp crab_817,2011,0.25
6,Indo-Pacific swamp crab_817,2012,0
6,Indo-Pacific swamp crab_817,2013,0.1
6,Indo-Pacific swamp crab_817,2014,0.2
6,Indo-Pacific swamp crab_817,2015,0.2
6,Milkfish_818,2004,2
6,Milkfish_818,2005,2
6,Milkfish_818,2006,2
6,Milkfish_818,2007,2
6,Milkfish_818,2008,2
6,Milkfish_818,2009,10
6,Milkfish_818,2010,8.5
6,Milkfish_818,2011,137
6,Milkfish_818,2012,231.19
6,Milkfish_818,2013,209.77
6,Milkfish_818,2014,220.59
6,Milkfish_818,2015,233.94
7,Giant tiger prawn_816,2006,59
7,Giant tiger prawn_816,2007,32
7,Giant tiger prawn_816,2008,202
7,Giant tiger prawn_816,2009,108
7,Giant tiger prawn_816,2010,231
7,Giant tiger prawn_816,2011,290
7,Giant tiger prawn_816,2012,270
7,Giant tiger prawn_816,2013,285
7,Giant tiger prawn_816,2014,391
7,Giant tiger prawn_816,2015,248
7,Indo-Pacific swamp crab_817,2005,0.1
7,Indo-Pacific swamp crab_817,2006,1
7,Indo-Pacific swamp crab_817,2007,1
7,Indo-Pacific swamp crab_817,2008,1
7,Indo-Pacific swamp crab_817,2009,2
7,Indo-Pacific swamp crab_817,2010,5
7,Indo-Pacific swamp crab_817,2011,0.25
7,Indo-Pacific swamp crab_817,2012,0
7,Indo-Pacific swamp crab_817,2013,0.1
7,Indo-Pacific swamp crab_817,2014,0.2
7,Indo-Pacific swamp crab_817,2015,0.2
7,Milkfish_818,2004,2
7,Milkfish_818,2005,2
7,Milkfish_818,2006,2
7,Milkfish_818,2007,2
7,Milkfish_818,2008,2
7,Milkfish_818,2009,10
7,Milkfish_818,2010,8.5
7,Milkfish_818,2011,137
7,Milkfish_818,2012,231.19
7,Milkfish_818,2013,209.77
7,Milkfish_818,2014,220.59
7,Milkfish_818,2015,233.94
8,Giant tiger prawn_816,2006,59
8,Giant tiger prawn_816,2007,32
8,Giant tiger prawn_816,2008,202
8,Giant tiger prawn_816,2009,108
8,Giant tiger prawn_816,2010,231
8,Giant tiger prawn_816,2011,290
8,Giant tiger prawn_816,2012,270
8,Giant tiger prawn_816,2013,285
8,Giant tiger prawn_816,2014,391
8,Giant tiger prawn_816,2015,248
8,Indo-Pacific swamp crab_817,2005,0.1
8,Indo-Pacific swamp crab_817,2006,1
8,Indo-Pacific swamp crab_817,2007,1
8,Indo-Pacific swamp crab_817,2008,1
8,Indo-Pacific swamp crab_817,2009,2
8,Indo-Pacific swamp crab_817,2010,5
8,Indo-Pacific swamp crab_817,2011,0.25
8,Indo-Pacific swamp crab_817,2012,0
8,Indo-Pacific swamp crab_817,2013,0.1
8,Indo-Pacific swamp crab_817,2014,0.2
8,Indo-Pacific swamp crab_817,2015,0.2
8,Milkfish_818,2004,2
8,Milkfish_818,2005,2
8,Milkfish_818,2006,2
8,Milkfish_818,2007,2
8,Milkfish_818,2008,2
8,Milkfish_818,2009,10
8,Milkfish_818,2010,8.5
8,Milkfish_818,2011,137
8,Milkfish_818,2012,231.19
8,Milkfish_818,2013,209.77
8,Milkfish_818,2014,220.59
8,Milkfish_818,2015,233.94
